text	label
I need help- I got mugged yesterday and they took everything so I can't use the app.	lost_or_stolen_phone
why cant you just refund me instead of a merchant	Refund_not_showing_up
What is the tracking number for my card that was mailed?	card_arrival
I got 2 transfer fees and I thought transfers were free.	transfer_fee_charged
I am trying to exchange AUD for GBP, how do I do that?	exchange_via_app
What are age requirements for opening an account?	age_limit
I think a payment I made with a card was cancelled.	reverted_card_payment?
There is an urgent transfer I need to make from China.  How long will it take to get it processed?	transfer_timing
My cash transaction isn't showing on my account	transfer_not_received_by_recipient
When will I be able to see my refund?	Refund_not_showing_up
I don't know my password anymore.	passcode_forgotten
MY transfer has still not appeared.	balance_not_updated_after_bank_transfer
My exchange rate is wrong when I get cash.	wrong_exchange_rate_for_cash_withdrawal
Can you unblock my pin after too many wrong pin attempts?	pin_blocked
What will happen if I want to add money using an international card? Will I run into any fees?	top_up_by_card_charge
How much would I be charged for a transfer?	top_up_by_bank_transfer_charge
My card was declined and I did not receive money from the ATM earlier, yet it show on my account that it is pending.	pending_cash_withdrawal
I see a payment on my statement for  a place I didn't make a purchase at.	card_payment_not_recognised
Can I use a transfer to receive my transfer?	receiving_money
How can I the person see my money transaction?	transfer_not_received_by_recipient
I am being charged a pound out of nowhere. What is this?	extra_charge_on_statement
I'm pretty sure my top up failed. How do I fix this?	top_up_failed
I tried my PIN too many times and now my card won't work!	pin_blocked
Could you tell me what your exchange rates are?	exchange_rate
What information do I need to gather in order to activate my card?	activate_my_card
what is my monthly spending limit because i was refused my money at an atm	declined_cash_withdrawal
the card payment exchange rate is wrong	card_payment_wrong_exchange_rate
I don't see the transaction I made to a friend on my account.	transfer_not_received_by_recipient
I would like to activate my card to use now, can you help me?	activate_my_card
I logged in wrong and am blocked, how do I log in?	pin_blocked
I could not do a transfer because it was declined	declined_transfer
My app was on the phone and I was mugged.  What do I do?	lost_or_stolen_phone
The rate applied to my foreign purchase was incorrect	card_payment_wrong_exchange_rate
How can I know where did my funds come from?	verify_source_of_funds
Paying in card resulted in a fee	card_payment_fee_charged
Why do I get a fee every time I transfer?	transfer_fee_charged
Can I open an account for my offspring?	age_limit
Who charged me a fee for paying by card?	card_payment_fee_charged
Where do I find our how to get a physical card?	order_physical_card
Where is the transfer to my account that I made?	balance_not_updated_after_bank_transfer
The item i bought exchanged rate was incorrect.	card_payment_wrong_exchange_rate
Why was I charged twice for the same transaction?	transaction_charged_twice
what is required documents for new card process ?	contactless_not_working
Why isn't the recipient seeing the transaction? I just sent the money.	transfer_not_received_by_recipient
Is there a limit to top-up amounts?	top_up_limits
I would like to delete my account now, please.	terminate_account
How can I get a disposable virtual card?	get_disposable_virtual_card
I just deposited cash to my account and can't find it!	balance_not_updated_after_cheque_or_cash_deposit
How can I fix my card if the contactless function didn't work this morning?	contactless_not_working
I made a purchase and was charged at the wrong foreign exchange rate.	card_payment_wrong_exchange_rate
Is it possible for a person who lives in the US to get a card?	country_support
There is a fee from a transfer that is not supposed to be here!	transfer_fee_charged
the app reverted my payment	reverted_card_payment?
I need to terminate my account immediately.	terminate_account
What do i have to do to change my name?	edit_personal_details
I attempted to top-up with my card this morning, but the transaction was unsuccessful. I received the card two days ago and was successful using it previously. Could you please help me?	top_up_failed
There's a duplicate charge on my account?	transaction_charged_twice
I made a cash withdrawal earlier and it's showing as pending.  What does that mean?	pending_cash_withdrawal
What would the approximate delivery date be if I transferred something urgently to China?	transfer_timing
What is the cost for physical cards?	order_physical_card
I have to verify my source of funds.	verify_source_of_funds
I've attempted to do a very standard transfer and have tried 5 times at this point. Can you tell me what the issue is? Is the system down?	failed_transfer
why do i have a failed transfer	failed_transfer
Is there any reason my cash withdrawal still shows as pending?	pending_cash_withdrawal
A mortgage payment I'm making is giving me an error message.  This is the first time I'm making this payment and want to know what's wrong.	failed_transfer
Why was my payment declined? I keep trying my card but it's not working.	declined_card_payment
Why did you decline my transfer?	declined_transfer
Hey I thought transfers were free.  Why are you charging me?	transfer_fee_charged
I made a deposit and the balance hasn't been updated.	balance_not_updated_after_cheque_or_cash_deposit
Please tell me why I would have to pay a fee for a recent payment. Thanks.	card_payment_fee_charged
Why did the ATM swallow my card?	card_swallowed
I prefer Visa, can I get that instead?	visa_or_mastercard
stolen phone, what should i do	lost_or_stolen_phone
My payments from my virtual card keep getting rejected.	virtual_card_not_working
I have forgotten my passcode	passcode_forgotten
Is there a reason my new card hasn't arrived?	card_arrival
What's taking so long for this payment to go through?	pending_card_payment
my transfer isn't there	balance_not_updated_after_bank_transfer
I have to verify the source of my funds	verify_source_of_funds
What is the max amount of disposable cards I'm allowed.	disposable_card_limits
My account balance doesn't reflect an update I made by cheque yesterday. Is something wrong or is the system slow?	balance_not_updated_after_cheque_or_cash_deposit
Can you explain your exchange rates basis?	exchange_rate
What ATMs accept my card?	atm_support
How do I fix a reverted top up?	top_up_reverted
IM still waiting for my account to update from a cash deposit?	balance_not_updated_after_cheque_or_cash_deposit
I've been waiting for a pending transfer to go through for a while now, and don't see any reason why I've been waiting this long.  I know that I have the correct account details, so that isn't the problem.	pending_transfer
withdrawal pending meaning?	pending_cash_withdrawal
I need to change my address	edit_personal_details
Please help me get a virtual card.	getting_virtual_card
can i top up with check?	top_up_by_cash_or_cheque
Can I top-up any amount I wish on any given day?	top_up_limits
Can you find out why my credit card didn't process payment? It was declined for top up so what's the deal?	top_up_failed
The transfer keeps rejected, I tried to transfer some money to friends but it keeps getting rejected for some reason, Would you please check the issue?	failed_transfer
I did a transfer to my account, but it hasn't shown up	balance_not_updated_after_bank_transfer
Where is my card?	card_arrival
What if I type in the wrong PIN too many times?	pin_blocked
need my details changed	edit_personal_details
How do I transfer money into my account?	transfer_into_account
I am travelling and I was wondering what your exchange rates are	exchange_rate
Can you explain the disposable cards to me?	get_disposable_virtual_card
I forgot my pin and am blocked now. Can I reset it somewhere?	pin_blocked
I made a payment and it was reverted and wanted to know why?	reverted_card_payment?
How can I obtain a virtual card?	getting_virtual_card
Why hasn't arrived yet a transaction I did to my friend?	transfer_not_received_by_recipient
It seems my card payment was completed twice. I paid at the store previously and the first one did not seem to go through. After a second attempt, it did go through. I now see within the app that I have been charged twice with one of them pending. Can you please remove the pending amount because it is clearly something that was declined?	transaction_charged_twice
My phone has been stolen.	lost_or_stolen_phone
From what countries can I use an account?	country_support
where do you find your exchange rates?	exchange_rate
Can you let me know why my cash withdrawal is still pending?	pending_cash_withdrawal
I think my transfer failed. What do I do now?	failed_transfer
I don't understand why my card payment is pending.  It has been pending for too long.  Why is this and when might it go through?	pending_card_payment
Will I see fees from adding money with an international card?	top_up_by_card_charge
where is my money from this morning	balance_not_updated_after_cheque_or_cash_deposit
how do you get exchange rates	exchange_rate
I'm trying to purchase a flat but i need my first payment for my mortgage to go through first. I keep getting an error. I'm not sure what is going on but i need help making this transfer.	failed_transfer
How to exchange my currency	exchange_via_app
How do I use a check to top up?	top_up_by_cash_or_cheque
I cannot view the refunded amount in my account.	Refund_not_showing_up
My top up has failed	top_up_failed
Why is the transfer still pending?  Can I do something?	pending_transfer
There's a payment with my card that I didn't perform. I don't know that name shown.	card_payment_not_recognised
Transfers may show up as pending for up to one day while they are processed by one of our payment processors. Then, they will depart for the beneficiary accounts. Please also double-check that you have entered the correct account details. SEPA transfers can take up to two business days, and SWIFT transfers can take up to five business days.	pending_transfer
How do I top up my account using transfer?	transfer_into_account
The wrong exchange rate was used for my cash withdrawal	wrong_exchange_rate_for_cash_withdrawal
Where do I go to change my account details?	edit_personal_details
I did a transfer but its still pending	pending_transfer
I am still waiting for a cash withdrawal to show	pending_cash_withdrawal
I have a transaction that shows multiple times.	transaction_charged_twice
Your machine took my card. How do I get it back?	card_swallowed
Do I need my phone to use the app?	lost_or_stolen_phone
Why is there a payment I didn't do in my app?	card_payment_not_recognised
Do you charge anything for topping up?	top_up_by_bank_transfer_charge
I made a cash withdraw and it shows up as pending why is that?	pending_cash_withdrawal
I don't think my card payment exchange rate is correct.	card_payment_wrong_exchange_rate
I was declined a transfer	declined_transfer
i put money on my card and i dont see it on the balance	pending_top_up
Why did you guys charge me an extra €1?	extra_charge_on_statement
Hello! I randomly got charged an extra fee today as i was shopping online and i have no idea why! Are there extra fees for card payments? Or am i missing something here?	card_payment_fee_charged
My disposable virtual card will not work	virtual_card_not_working
How can I find out where my contactless works?	contactless_not_working
need to know where money comes from	verify_source_of_funds
How much does each transfer cost?	top_up_by_bank_transfer_charge
Someone has my card number, freeze my account.	compromised_card
Does the PIN come under separate cover?	get_physical_card
What do I do if I can't access the app?	lost_or_stolen_phone
Is my top up not working?	pending_top_up
Why am I seeing a transfer fee?	transfer_fee_charged
Errors keep showing up every time I try to make this transfer and I am on a time crunch,  could you please help.	failed_transfer
I double checked that I have the correct account details already, they're right for sure. Transfer is still pending since forever. It should not have been done so.	pending_transfer
I don't recognize this payment at all!  Help!	card_payment_not_recognised
What are the steps to getting a virtual card?	getting_virtual_card
It says pending status for my payment. Why?	pending_card_payment
Someone might have access to my card!  There are some strange payments showing up on my account.  What do I do?	card_payment_not_recognised
What is the process for activating my card?	activate_my_card
Is currency exchange possible?	exchange_via_app
Can I change my PIN if I want to?	change_pin
What different ways are there for someone to send me money?	receiving_money
I need to know the time frame that is typical for a transfer from a UK account. I just made a transfer and it doesn't appear. I want to make sure everything is okay.	balance_not_updated_after_bank_transfer
I was just shopping and my payment was declined in a store!  It was very embarrassing, what is going on and when will it be fixed?	declined_card_payment
How much time do transfers take? I sent money to a friend who needs it fast. It's been hours, and the money has not gone through.	transfer_not_received_by_recipient
How can I speed up a transfer?  Mine is pending.	pending_transfer
My top-up is still pending	pending_top_up
How much am I charged for a SEPA transfer?	top_up_by_bank_transfer_charge
Can you show me how to top up with Google play?	apple_pay_or_google_pay
I have a disposable card, how many transactions can I make?	disposable_card_limits
What is the formula for your exchange rate?	exchange_rate
My phone is missing.	lost_or_stolen_phone
Why is the transfer showing pending?	pending_transfer
top up did not complete	pending_top_up
I need to transfer money into this account from my other bank account.	transfer_into_account
When will my cheque process?	balance_not_updated_after_cheque_or_cash_deposit
Can I make an account for my kids?	age_limit
I ordered my card and it isn't here yet. I need it ASAP. When can I expect to get it?	card_delivery_estimate
How fast can I transfer something from China?	transfer_timing
How long does a transfer take to reach one's account.	transfer_timing
I am very upset that i went to use my new card today and it kept getting declined. Why is this happening and what do I do to not have it declined?	declined_card_payment
Hello, I tried to top up with my card, but it didn't work. I just got it a couple days before and it works fine. What's the deal? Can you check into this?	top_up_failed
I attempted to get money in cash but it was refused!	declined_cash_withdrawal
Are there any charges for topping up a US-issued card?	top_up_by_card_charge
Why is the payment from my card still pending?	pending_card_payment
WHAT IS THE SOLUTION OF THIS PROBLEM	card_arrival
What's the limit to how much I can top up?	top_up_limits
I need to change my personal details in my account.	edit_personal_details
Is there an allowance on cards?	card_payment_fee_charged
I think the exchange rate on my card payment is incorrect.	card_payment_wrong_exchange_rate
What are the steps for  making a transfer for topping up?	transfer_into_account
What is the charge for a physical card?	order_physical_card
I think there has been a mistake with my transfer	declined_transfer
It won't let me activate my card.	activate_my_card
Can you explain why there is a payment showing twice?	transaction_charged_twice
I see a transfer fee, but to my understand, that should have been free, what happened?	transfer_fee_charged
Will you charge me if I top up by card?	top_up_by_card_charge
"
How do I unblock my PIN?"	pin_blocked
Can you tell me what i steps i should take since my card was stolen?	lost_or_stolen_phone
How can I activate my new card? I didn't recieve any information with it about how to do so.	activate_my_card
When will the card arrive?	card_delivery_estimate
For the first time I got a fee on my account. How do I know when you charge these fees?	card_payment_fee_charged
There is a weird payment in my statement.	card_payment_not_recognised
What are the top up charges for all US cards?	top_up_by_card_charge
Can I deposit a check?	top_up_by_cash_or_cheque
I see my top-up was canceled, but why?	top_up_reverted
Can someone please tell me how much I can top-up?	top_up_limits
I need to add money to my account. Can I do so via bank transfer?	transfer_into_account
I tempted to get some money out of the machine earlier and it did not work.Looking now, the transaction actually shows to still be in progress. I would certainly appreciate someone look into this and let me know what's going on. I definitely do not want to be charged for money I never received.	pending_cash_withdrawal
Why hasn't my top-up finished pending yet?	pending_top_up
Can my account have different types of currency in it.	fiat_currency_support
I signed up, but don't have a PIN. Where can I find it?	get_physical_card
How do I stop fraud to my account?	compromised_card
It's been two weeks and I haven't gotten my card, what do I do?	card_arrival
Why have I been charged a fee for transferring money?	transfer_fee_charged
When can I expect my transfer to reach my account?	transfer_timing
I deposited a check a few days ago and it's still not gone in! Please help me with this	balance_not_updated_after_cheque_or_cash_deposit
Disaster, I've totally forgotten my passcode, can you help me?	passcode_forgotten
I am still waiting for a money transfer to appear.	pending_transfer
I tried verifying my ID, but it won't let me.	unable_to_verify_identity
My password isn't being accepted and I need to reset it.	passcode_forgotten
I want to top up with my Apple Watch.	apple_pay_or_google_pay
I made a payment that got charged twice instead of once.	transaction_charged_twice
There is a payment on my card that I do not recognize.  I've never seen the name on the transaction before.	card_payment_not_recognised
Why is my exchange rate wrong for an item I bought?	card_payment_wrong_exchange_rate
May I get my salary paid out in a different currency?	receiving_money
Is it possible to exchange currencies using the app?	exchange_via_app
I went to do a transfer and it was declined.	declined_transfer
Why is there an extra pound charge that is pending?	extra_charge_on_statement
Do you deal with EUR?	fiat_currency_support
Can I have money in more than one currency in my account?	fiat_currency_support
How does a bank transfer for topping my account work?	transfer_into_account
I noticed that i got charged extra for using the card.	card_payment_fee_charged
do i need to wait for my card before i get pin	get_physical_card
I can't use my virtual disposable card	virtual_card_not_working
My ATM withdrawal is taking forever	pending_cash_withdrawal
I cannot locate the card PIN.	get_physical_card
I can't find my password	passcode_forgotten
my refund has not hit my account yet	Refund_not_showing_up
Is it possible to get a disposable virtual card as well?	get_disposable_virtual_card
Why can't I withdraw cash from this ATM?	declined_cash_withdrawal
I get paid in GBP. Should I configure this and if so, where?	receiving_money
Why is the cash not showing in my account for the check I deposited?	balance_not_updated_after_cheque_or_cash_deposit
I got a declining message during a transfer? please tell me why	declined_transfer
Can someone please assist me with finding my nearest ATM?	atm_support
How can I configure what currency my salary is in if it's in GBP?	receiving_money
For what reason would a top up be reverted and returned to my account?	top_up_reverted
Transfer was declined.	declined_transfer
my phone is gone	lost_or_stolen_phone
Can I trace where my funds came from?	verify_source_of_funds
I can't freeze my account as I need the card as I am traveling, how do I change my pin?	change_pin
Please explain the fee on a transfer I made.	transfer_fee_charged
What is the charge for receiving a SEPA transfer?	top_up_by_bank_transfer_charge
The app has rejected my top up.	top_up_failed
I have paid by my card but payment is still its coming as pending. I think there is some issue please check and let me know when the status will complete.	pending_card_payment
I exchanged Russian rubles for British pounds today and got less than I expected. Was exchange rate correct?	card_payment_wrong_exchange_rate
How can I unlock the pin?	pin_blocked
I was wondering why my card was declined	declined_card_payment
My identity can't be verified for some reason	unable_to_verify_identity
Someone else used my card!	compromised_card
I've made a card payment a couple of days ago now but it looks like the money is stuck. How long does it typically take for the payment to go through?	pending_card_payment
Please explain your exchange rate policy.	exchange_rate
I can't find the virtual card	getting_virtual_card
How can I change my Rowlock ?	change_pin
The other bank confirmed a transfer I made, but this account is not reflecting it yet.	balance_not_updated_after_bank_transfer
Hi! A seller that I requested a refund from a long time ago has yet to send the money into my account, even though I keep checking it. Can the seller be contacted by you guys to see what's going on?	Refund_not_showing_up
When will my top up be approved?	pending_top_up
How can I locate the virtual card?	getting_virtual_card
I transferred some funds but I don't see it	balance_not_updated_after_bank_transfer
There is a transfer not showing on my account.	balance_not_updated_after_bank_transfer
Why does is payment not going through? Did my account get frozen or some other issue I don't know about. What can I do to fix this problem?	declined_card_payment
How long will it take to activate my new card?	activate_my_card
what are exchange rates based on	exchange_rate
Can you tell me more about limits to disposable virtual cards?	disposable_card_limits
What is this extra fee on my statement.	extra_charge_on_statement
Why am I having trouble withdrawing cash?	declined_cash_withdrawal
Can you tell me more info about virtual disposable cards?	get_disposable_virtual_card
Is there a charge for SEPA transfers?	top_up_by_bank_transfer_charge
I need to top up using a cheque	top_up_by_cash_or_cheque
Why do I have a transaction showing up more than once?	transaction_charged_twice
I want to open an account for my child.	age_limit
I finally got my new card and was very excited to use it today. However, my payment kept declining. What is happening?	declined_card_payment
Why did my top up get pulled back out?	top_up_reverted
Someone made a mistake on my money transfer because I was charged extra fees.	transfer_fee_charged
How long do bank transfers take to clear	balance_not_updated_after_bank_transfer
I already paid to top-up but the funds aren't available yet, where are they?	pending_top_up
I couldn't pay with my card	declined_card_payment
I'm sure I have enough money so why didn't the store accept my card?	declined_card_payment
What do I need to do to verify my funds?	verify_source_of_funds
How can I find the nearest ATM?	atm_support
How come there is a duplicate charge on my card?	transaction_charged_twice
My card is just not working at this time.	virtual_card_not_working
Will you accept a cheque to top up my account?	top_up_by_cash_or_cheque
I have no more money in my account.  Is there a way to do a bank transfer to put money into my account?	transfer_into_account
Hi, As suggested by you, i have asked the seller to initiate the refund, it has been a week and i haven't received my money. Please advise.	Refund_not_showing_up
Why can't I take cash out of the ATM?	declined_cash_withdrawal
Is my salary eligible for this?	receiving_money
I forgot my password	passcode_forgotten
The exchange rate is bad. Are you sure this is the exchange rate?	card_payment_wrong_exchange_rate
How come my card payment is still pending?	pending_card_payment
Help! I keep checking my account, but my refund is not showing. I requested that a seller refund my money a while back, but there is no money showing in my account. What can you do for me?	Refund_not_showing_up
Everything seems fine with my account, so why did it decline my payment?	declined_card_payment
Why did I get a transfer declined?	declined_transfer
im not sure what this charge is for	card_payment_fee_charged
Hi. Please can you help me fix a double charge on my card? I'm looking at my transactions and this restaurant I went to earlier in the week has charged me twice! Please remove the additional charge for me.	transaction_charged_twice
Why does my transaction have an added fee?	extra_charge_on_statement
Am I able to order a disposable virtual card?	get_disposable_virtual_card
I'm not sure what to do about the PIN, because I don't have one yet.	get_physical_card
I have been trying to make a transfer and it won't go through. I have checked all the receipts and its all correct but still won't let me do it.	declined_transfer
How man currencies can I hold?	fiat_currency_support
How long does it typically take to make a transfer from a UK bank? I just made one and it hasn't shown up in my account yet.	balance_not_updated_after_bank_transfer
Is there a limit for top-ups?	top_up_limits
I was charged a fee when buying stuff with my card.	card_payment_fee_charged
Why do I still have a pending cash withdrawal?	pending_cash_withdrawal
How can I tell if there is a top-up limit?	top_up_limits
I saw that my transfer was declined.	declined_transfer
Does Google Pay offer a top up option?	apple_pay_or_google_pay
My PIN has been blocked, what should I do?	pin_blocked
I need to cancel my card.  There are a few charges from a couple days ago that I didn't make.  Can I get credit for these charges?	card_payment_not_recognised
How do I make sure my transfer isn't goin to an unsupported merchant?	declined_transfer
Is there a way to know when my card will arrive?	card_arrival
Help! My card isn't working at the ATM and I know I used the right PIN. Trying to get my money.	declined_cash_withdrawal
What do I do if I have forgotten my passcode?	passcode_forgotten
Where do I find a virtual card?	getting_virtual_card
please delete my account, your services are not up to par.	terminate_account
Can I submit a check or cash payment?	top_up_by_cash_or_cheque
I can't see if the transfer I did a couple days ago is in my account yet. I double checked my info before sending, too. Can you check this?	transfer_not_received_by_recipient
How come I can't seem to verify my id?	unable_to_verify_identity
Why has my top up not gone through yet?	pending_top_up
Does it cost anything to buy something from another country? Like is there going to be hidden transfer fees or currency conversion fees?	transfer_fee_charged
What is the meaning of a pending payment?	pending_card_payment
I have done a transfer within the country a couple days ago, but it's still not there yet. Can you please check what's going on with that, the account number definitely is the right one, I've checked that several times already.	transfer_not_received_by_recipient
i used a check check yesterday to balance my account and it isn't showing up?	balance_not_updated_after_cheque_or_cash_deposit
I keep trying to make a payment, but it doesn't work.	declined_card_payment
Which flat currencies do you support for holding and exchange?	fiat_currency_support
I made a deposit in the ATM and it has not cleared	pending_cash_withdrawal
I  see an extra 1£ charge on my app. Why did It charge me extra?	extra_charge_on_statement
I made a deposit a couple of days back it's, as of yet, not gone in! It would be ideal if you assist me with this	balance_not_updated_after_cheque_or_cash_deposit
The app says my transfer failed	failed_transfer
Is there a disposable virtual card I can order?	get_disposable_virtual_card
I am a new customer, and I happened to look at my app and there is a charge I am not familiar with.  Could you tell me why the extra charge is there?	extra_charge_on_statement
Do you support fiat currencies?	fiat_currency_support
Why is there a €1 charge on my statement?	extra_charge_on_statement
I think that the exchange rate was wrong for the payment made last Saturday - I was charged extra.	card_payment_wrong_exchange_rate
My money has gone missing. I had recently added money in, and saw it was there and went through. Now it's missing. What is happening?	top_up_reverted
I made a card payment and a fee is showing up?	card_payment_fee_charged
When will my money be in my account?	transfer_timing
I am having a huge problem with my card being declined and it's really important that I top-up today.  Would you please look into this further and let me know how I can get this fixed?	top_up_failed
I need to transfer something ASAP from China, how long will it take to post to my account?	transfer_timing
Can you please check why I am having this extra fee on my statement.	extra_charge_on_statement
What is this €1 fee in my statement?	extra_charge_on_statement
I was charged an extra fee for a card payment. I was unaware of these fees beforehand.	card_payment_fee_charged
Why was my card payment reverted?	reverted_card_payment?
Where is the card I ordered 2 weeks ago?	card_arrival
Is there something that I can do since my phone was stolen yesterday?	lost_or_stolen_phone
Where do you get those exchange rates?	exchange_rate
My top-up funds aren't available yet.	pending_top_up
I want to know why my top-up was reverted	top_up_reverted
I want a card. What is the procedure?	order_physical_card
How long does it take for my id to verify?	unable_to_verify_identity
At what ATM can I change my PIN?	change_pin
The app is having trouble verifying my identity.	unable_to_verify_identity
I am noticing that a refund of a large purchase still has not been credited to my account. I contacted the merchant a few days ago and he assured me that he would submit it right away. Is there a status update?	Refund_not_showing_up
What is the age limit for an account?	age_limit
phone is gone	lost_or_stolen_phone
My credit card was declined.	declined_card_payment
I can't see my latest bank transfer	balance_not_updated_after_bank_transfer
I made a transfer and am still waiting.	balance_not_updated_after_bank_transfer
I got a new address and need to change my old one.	edit_personal_details
My Google pay top up isn't working.	apple_pay_or_google_pay
I don't remember my code to get into the app.	passcode_forgotten
what is this extra charge with my purchase?	card_payment_fee_charged
What is the wait time until money reaches my account?	transfer_timing
Is the top-up amount unlimited?	top_up_limits
I would like to change my name after marriage.	edit_personal_details
Can you see my new balance yet?	balance_not_updated_after_bank_transfer
Why am I being charged twice fro a restaurant?	transaction_charged_twice
Are both Visa and Mastercard offered?	visa_or_mastercard
Why has my card payment been reversed?	reverted_card_payment?
My money is gone. I had topped up recently and saw it was there, but now it's disappeared, what's going on?	top_up_reverted
Why isn't the transfer I made to a friend showing?	transfer_not_received_by_recipient
My card broke.	card_not_working
I just realised I made the wrong payment yesterday. Can you please change it to the right account? It's my rent payment and really really needs to be in the right account by tomorrow	cancel_transfer
Nothing goes through on my card.	card_not_working
HOW LONG TO TAKE THE TIME TO SOLVE	card_not_working
How much is the charge for a foreign currency exchange?	exchange_charge
$20 came out instead of $100	wrong_amount_of_cash_received
How much will I pay to exchange foreign currency?	exchange_charge
I do not recognize a direct debit payment that I see on my app	direct_debit_payment_not_recognised
I made a transaction this morning but I need to revert it now.	cancel_transfer
Please tell me how to verify my top up card.	verify_top_up
The expiration date on my card is coming up	card_about_to_expire
What do I do if I already had a card with you guys?	card_linking
I would like to cancel a payment. I purchased something several days ago and i still have not received it.	request_refund
I did not set up a direct debit I have	direct_debit_payment_not_recognised
The machine only paid me a hundred when I wanted 20	wrong_amount_of_cash_received
My card is about to expire. What do I need to do?	card_about_to_expire
There is a withdrawal that isn't mind in the app.	cash_withdrawal_not_recognised
How can I dispute a direct debit charge on my account?	direct_debit_payment_not_recognised
where is the code for verifying the top up card?	verify_top_up
Help.  My card is broken.	card_not_working
Is my account accessible even though my verification of my identity has not passed yet?	why_verify_identity
I think something went wrong, I didn't get the right amount.	wrong_amount_of_cash_received
I don't recognize a debit payment that was made and would like to find out about the payment.	direct_debit_payment_not_recognised
Help!  In the app there is a direct debit that I don't remember.	direct_debit_payment_not_recognised
Can I auto-top up?  How do I do it?	automatic_top_up
I've lost my card. What can I do about that?	lost_or_stolen_card
Do you have an option for auto top up?	automatic_top_up
I see cash withdrawal activity in the app that is not mine.	cash_withdrawal_not_recognised
Is there a way to link cards if I have one of yours?	card_linking
I have lost my card! What is my next step?	lost_or_stolen_card
How do I add a new card?	card_linking
What is necessary for the identity verification?	verify_my_identity
How is top-up verified?	verify_top_up
Can I link my new card?	card_linking
Need help with a stolen card.	lost_or_stolen_card
Why is it important to verify a top-up card?	verify_top_up
Can a transaction be cancelled?	cancel_transfer
Why does my identity need verification?	why_verify_identity
Does a discount apply if I exchange currencies frequently?	exchange_charge
Can you explain your refund policy, please?	request_refund
If I want to add funds to the account using American Express, how do I do that?	supported_cards_and_currencies
Does the auto top-up have any limits?	automatic_top_up
what documentation do I need for the identity check?	verify_my_identity
The atm didn'y give me all the cash	wrong_amount_of_cash_received
What are my payment options?	supported_cards_and_currencies
I was wondering if there were any discounts offered for frequent currency exchanges?	exchange_charge
I need you to cancel a transfer that I made.  It is the wrong account number and the app won't let me stop the transaction.  Please stop it!	cancel_transfer
Can I reactivate my lost card that I found this morning in my jacket pocket?	card_linking
Why did you charge me extra for withdrawing money?	cash_withdrawal_charge
Can I get a new card with new expiration date in China?	card_about_to_expire
Where can I located the auto-top up option?	automatic_top_up
Get an item refund	request_refund
What are the steps to verify my identity?	verify_my_identity
Help!  I fear that my card was stolen,	lost_or_stolen_card
The app is showing a cash withdrawal that I didn't make.	cash_withdrawal_not_recognised
There was a direct debit I don't recognize.	direct_debit_payment_not_recognised
Which currencies do you work with?	supported_cards_and_currencies
I have never been charged for making an ATM cash withdrawal before, but I am now being charged a fee to withdraw cash. What happened?	cash_withdrawal_charge
I want a refund on this.	request_refund
Can you tell me about the exchange fee?	exchange_charge
I was attempting to top up with my card but the money has vanished!	topping_up_by_card
How do i access the auto top-up option?	automatic_top_up
I would like to report an issue with my product and want to get it refunded	request_refund
What about a auto top-up?	automatic_top_up
My app shows a money withdrawal that I did not do.	cash_withdrawal_not_recognised
Where can I find the verification code on a top-up card?	verify_top_up
why didnt my account allow a transfer	beneficiary_not_allowed
I selected to withdrawal 30 pounds but only received 10. I'm still standing in front of the ATM. The app shows i took out 30 pounds also. How do i fix this?	wrong_amount_of_cash_received
Can I use my account before the identity verification is complete?	why_verify_identity
The app is showing that I received alot more money than I actually received from the ATM. This occurred earlier today.	wrong_amount_of_cash_received
My card is missing.	lost_or_stolen_card
What do I need to do to request cash back? The ATM actually just gave me the wrong amount. The app I actually chose the right amount.	wrong_amount_of_cash_received
My card gets rejected when I try to use it	card_not_working
how do I get my card to show in the app?	card_linking
Could you help me reactivate my card? It was previously lost, but I found it this morning in my jacket.	card_linking
What currencies are accepted to add money?	supported_cards_and_currencies
Can I use my American Express to add money to my account?	supported_cards_and_currencies
Why do we need to verify top-up?	verify_top_up
I attempted to top up using my card, but now the money just disappeared?	topping_up_by_card
How do I cancel a transaction?	cancel_transfer
I want to cancel a purchase	request_refund
can I use my card before identity verification?	why_verify_identity
Hi, Today i have withdrawn cash from ATM but i got wrong amount and in the app it is showing much more amount than that.	wrong_amount_of_cash_received
I would like to re-activate my card, it was previously reported  lost but I found it this morning.	card_linking
Can I use my account although my identity verification has yet to pass?	why_verify_identity
Would I be able to get a refund for something I bought?	request_refund
Am I permitted to have a spare card?	getting_spare_card
When I got cash I was charged an extra fee!  Explain!	cash_withdrawal_charge
A cash withdrawal that I didn't authorize is shown on my account - can you please cancel my card as soon as possible?	cash_withdrawal_not_recognised
Is getting my identity verified required before I can use my account?	why_verify_identity
Someone else used my card to withdraw cash from an ATM	cash_withdrawal_not_recognised
How do I report a stolen card?	lost_or_stolen_card
I didn't make this direct debit transaction	direct_debit_payment_not_recognised
Are there any limit on the auto top-up?	automatic_top_up
Hi, I am interested buying crypto currency but unable to purchase it through the application. I do want to do the exchange, Could you please let me know what is the problem?	beneficiary_not_allowed
How do I order a new card? The current one is about to expire.	card_about_to_expire
My card expires next week. How do I get a new one?	card_about_to_expire
How do I avoid a fee to use an ATM?	cash_withdrawal_charge
The amount of money I pushed at the atm machine did not come out of the machine.	wrong_amount_of_cash_received
